task_name,feature_set,file_id,source_group_id,y_true,y_pred_experimental,y_proba_experimental,error_type,fold,split_method,model_type,review_note
replay_file_model,ssl,phase7c1_collection_manifest_000052_human_007_clean,phase7c1_collection_manifest_000052_007,0,0,0.0039974426591071,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000060_human_008_clean,phase7c1_collection_manifest_000060_008,0,0,0.0121932157158459,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000076_human_010_clean,phase7c1_collection_manifest_000076_010,0,0,0.0029106176005111,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000084_human_011_clean,phase7c1_collection_manifest_000084_011,0,0,0.0096022032346836,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000091_ai_012_replay_laptop_mobile,phase7c1_collection_manifest_000091_012_laptop_mobile,1,1,0.9979347931126732,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000104_ai_014_direct,phase7c1_collection_manifest_000104_014_direct,0,0,0.0016289013130436,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000115_ai_015_replay_laptop_mobile,phase7c1_collection_manifest_000115_015_laptop_mobile,1,1,0.999197461519926,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000124_human_016_clean,phase7c1_collection_manifest_000124_016,0,0,0.0152413744865203,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000135_human_017_replay_laptop_mobile,phase7c1_collection_manifest_000135_017_laptop_mobile,1,1,0.994853656427542,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_019_direct,0,0,0.000291431725333,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000152_ai_020_direct,phase7c1_collection_manifest_000152_020_direct,0,0,0.0081169518501626,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_021,0,1,0.9906368904235846,false_positive,2,StratifiedGroupKFold,logistic_regression_l2,clean file predicted as replay evidence
replay_file_model,ssl,phase7c1_collection_manifest_000179_ai_023_replay_laptop_mobile,phase7c1_collection_manifest_000179_023_laptop_mobile,1,1,0.9784141086380898,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000183_human_023_replay_laptop_mobile,phase7c1_collection_manifest_000183_023_laptop_mobile,1,1,0.9995875209105238,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_001,0,0,0.0470358981067572,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000011_ai_002_replay_laptop_mobile,phase7c1_collection_manifest_000011_002_laptop_mobile,1,1,0.9884123824430596,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000028_human_004_clean,phase7c1_collection_manifest_000028_004,0,0,0.0054420108924295,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000035_ai_005_replay_laptop_mobile,phase7c1_collection_manifest_000035_005_laptop_mobile,1,1,0.958718280560544,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000040_ai_006_direct,phase7c1_collection_manifest_000040_006_direct,0,0,0.0035996964635049,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,phase7c1_collection_manifest_000055_007_laptop_mobile,1,1,0.997847517133044,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000064_ai_009_direct,phase7c1_collection_manifest_000064_009_direct,0,0,0.0070118953653697,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000075_ai_010_replay_laptop_mobile,phase7c1_collection_manifest_000075_010_laptop_mobile,1,1,0.9922505831338656,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000087_human_011_replay_laptop_mobile,phase7c1_collection_manifest_000087_011_laptop_mobile,1,1,0.9997593814399612,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000096_ai_013_direct,phase7c1_collection_manifest_000096_013_direct,0,0,0.0039221752981387,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000100_human_013_clean,phase7c1_collection_manifest_000100_013,0,0,0.0163012449395127,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000112_ai_015_direct,phase7c1_collection_manifest_000112_015_direct,0,0,0.0073614289280656,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000128_ai_017_direct,phase7c1_collection_manifest_000128_017_direct,0,0,0.0040356533144153,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000131_ai_017_replay_laptop_mobile,phase7c1_collection_manifest_000131_017_laptop_mobile,1,1,0.9869543009104602,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000148_human_019_clean,phase7c1_collection_manifest_000148_019,0,0,0.0654343762494352,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000159_human_020_replay_laptop_mobile,phase7c1_collection_manifest_000159_020_laptop_mobile,1,1,0.956705392291943,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000160_ai_021_direct,phase7c1_collection_manifest_000160_021_direct,0,0,0.0063378933185807,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000172_human_022_clean,phase7c1_collection_manifest_000172_022,0,0,0.3648394360517168,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,experimental evidence model output
replay_file_model,ssl,phase7c1_collection_manifest_000007_human_001_replay_laptop_mobile,phase7c1_collection_manifest_000007_001_laptop_mobile,1,1,0.9991809281141968,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000016_ai_003_direct,phase7c1_collection_manifest_000016_003_direct,0,0,0.010383859307854,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000020_human_003_clean,phase7c1_collection_manifest_000020_003,0,0,0.0007495448560808,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000036_human_005_clean,phase7c1_collection_manifest_000036_005,0,0,0.0061106685950762,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000044_human_006_clean,phase7c1_collection_manifest_000044_006,0,0,0.0060604404127515,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000056_ai_008_direct,phase7c1_collection_manifest_000056_008_direct,0,0,0.0028538852077526,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000067_ai_009_replay_laptop_mobile,phase7c1_collection_manifest_000067_009_laptop_mobile,1,1,0.996626971438656,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000079_human_010_replay_laptop_mobile,phase7c1_collection_manifest_000079_010_laptop_mobile,1,1,0.9490714968664448,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000080_ai_011_direct,phase7c1_collection_manifest_000080_011_direct,0,0,0.0045972671164675,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000095_human_012_replay_laptop_mobile,phase7c1_collection_manifest_000095_012_laptop_mobile,1,1,0.9980899141770724,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000107_ai_014_replay_laptop_mobile,phase7c1_collection_manifest_000107_014_laptop_mobile,1,1,0.9979461304970564,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000116_human_015_clean,phase7c1_collection_manifest_000116_015,0,0,0.0092977295678192,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000123_ai_016_replay_laptop_mobile,phase7c1_collection_manifest_000123_016_laptop_mobile,1,1,0.9994211148421068,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000136_ai_018_direct,phase7c1_collection_manifest_000136_018_direct,0,0,0.0015464199163735,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000147_ai_019_replay_laptop_mobile,phase7c1_collection_manifest_000147_019_laptop_mobile,1,1,0.9981146183253126,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000156_human_020_clean,phase7c1_collection_manifest_000156_020,0,0,0.0646071416161741,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000168_ai_022_direct,phase7c1_collection_manifest_000168_022_direct,0,0,0.0014107228068751,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000175_human_022_replay_laptop_mobile,phase7c1_collection_manifest_000175_022_laptop_mobile,1,0,0.0215092290232418,false_negative,4,StratifiedGroupKFold,logistic_regression_l2,replay file missed
replay_file_model,ssl,phase7c1_collection_manifest_000008_ai_002_direct,phase7c1_collection_manifest_000008_002_direct,0,0,0.0127693253823966,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000019_ai_003_replay_laptop_mobile,phase7c1_collection_manifest_000019_003_laptop_mobile,1,1,0.9707653796910134,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000023_human_003_replay_laptop_mobile,phase7c1_collection_manifest_000023_003_laptop_mobile,1,1,0.5501966185033839,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,experimental evidence model output
replay_file_model,ssl,phase7c1_collection_manifest_000039_human_005_replay_laptop_mobile,phase7c1_collection_manifest_000039_005_laptop_mobile,1,1,0.9340619256647932,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000047_human_006_replay_laptop_mobile,phase7c1_collection_manifest_000047_006_laptop_mobile,1,1,0.7829367713881981,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,experimental evidence model output
replay_file_model,ssl,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,phase7c1_collection_manifest_000059_008_laptop_mobile,1,1,0.9987180858820676,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000068_human_009_clean,phase7c1_collection_manifest_000068_009,0,0,0.0047789358101696,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000071_human_009_replay_laptop_mobile,phase7c1_collection_manifest_000071_009_laptop_mobile,1,1,0.9971103001180116,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000088_ai_012_direct,phase7c1_collection_manifest_000088_012_direct,0,0,0.0079677016988334,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000099_ai_013_replay_laptop_mobile,phase7c1_collection_manifest_000099_013_laptop_mobile,1,1,0.9997881586740688,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000108_human_014_clean,phase7c1_collection_manifest_000108_014,0,0,0.0057528810847165,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,phase7c1_collection_manifest_000119_015_laptop_mobile,1,1,0.9962481465823072,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000127_human_016_replay_laptop_mobile,phase7c1_collection_manifest_000127_016_laptop_mobile,1,1,0.9968429954000524,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000139_ai_018_replay_laptop_mobile,phase7c1_collection_manifest_000139_018_laptop_mobile,1,1,0.9995095020434008,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile,phase7c1_collection_manifest_000143_018_laptop_mobile,1,1,0.7993068968915646,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,experimental evidence model output
replay_file_model,ssl,phase7c1_collection_manifest_000155_ai_020_replay_laptop_mobile,phase7c1_collection_manifest_000155_020_laptop_mobile,1,1,0.9998077505079724,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000167_human_021_replay_laptop_mobile,phase7c1_collection_manifest_000167_021_laptop_mobile,1,1,0.9815945685412466,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000176_ai_023_direct,phase7c1_collection_manifest_000176_023_direct,0,0,0.0146701966289195,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_001_direct,0,0,0.0042658649085863,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000012_human_002_clean,phase7c1_collection_manifest_000012_002,0,0,0.0511008467805061,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000024_ai_004_direct,phase7c1_collection_manifest_000024_004_direct,0,0,0.0017170513964381,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000031_human_004_replay_laptop_mobile,phase7c1_collection_manifest_000031_004_laptop_mobile,1,1,0.8688467830448081,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000043_ai_006_replay_laptop_mobile,phase7c1_collection_manifest_000043_006_laptop_mobile,1,1,0.9991810970152444,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000051_ai_007_replay_laptop_mobile,phase7c1_collection_manifest_000051_007_laptop_mobile,1,1,0.9971776535183104,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000063_human_008_replay_laptop_mobile,phase7c1_collection_manifest_000063_008_laptop_mobile,1,1,0.9983307795987342,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_010_direct,0,0,0.0034900181143604,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000083_ai_011_replay_laptop_mobile,phase7c1_collection_manifest_000083_011_laptop_mobile,1,1,0.9984726253840198,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000092_human_012_clean,phase7c1_collection_manifest_000092_012,0,0,0.0144419490477186,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000103_human_013_replay_laptop_mobile,phase7c1_collection_manifest_000103_013_laptop_mobile,1,1,0.9987988868096426,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000111_human_014_replay_laptop_mobile,phase7c1_collection_manifest_000111_014_laptop_mobile,1,1,0.9934233903893588,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000120_ai_016_direct,phase7c1_collection_manifest_000120_016_direct,0,0,0.0090018065792569,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000132_human_017_clean,phase7c1_collection_manifest_000132_017,0,0,0.0073277336126905,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000140_human_018_clean,phase7c1_collection_manifest_000140_018,0,0,0.0162370727682052,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000151_human_019_replay_laptop_mobile,phase7c1_collection_manifest_000151_019_laptop_mobile,1,1,0.965021150775024,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_021_laptop_mobile,1,1,0.9985589307889452,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000171_ai_022_replay_laptop_mobile,phase7c1_collection_manifest_000171_022_laptop_mobile,1,1,0.994195361950818,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000180_human_023_clean,phase7c1_collection_manifest_000180_023,0,0,0.0099338580512561,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_001_laptop_mobile,1,1,0.9852848974415656,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000015_human_002_replay_laptop_mobile,phase7c1_collection_manifest_000015_002_laptop_mobile,1,1,0.9810971500652252,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000027_ai_004_replay_laptop_mobile,phase7c1_collection_manifest_000027_004_laptop_mobile,1,1,0.9309310779646444,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000032_ai_005_direct,phase7c1_collection_manifest_000032_005_direct,0,0,0.0015730632676612,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000048_ai_007_direct,phase7c1_collection_manifest_000048_007_direct,0,0,0.0051725244310675,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000052_human_007_clean,phase7c1_collection_manifest_000052_007,0,0,0.0034917261609752,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000060_human_008_clean,phase7c1_collection_manifest_000060_008,0,0,0.0097566166001014,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000076_human_010_clean,phase7c1_collection_manifest_000076_010,0,0,0.0030649134128348,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000084_human_011_clean,phase7c1_collection_manifest_000084_011,0,0,0.0065545642366724,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000091_ai_012_replay_laptop_mobile,phase7c1_collection_manifest_000091_012_laptop_mobile,1,1,0.9969394306831236,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000104_ai_014_direct,phase7c1_collection_manifest_000104_014_direct,0,0,0.0034197900143256,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000115_ai_015_replay_laptop_mobile,phase7c1_collection_manifest_000115_015_laptop_mobile,1,1,0.99886099493283,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000124_human_016_clean,phase7c1_collection_manifest_000124_016,0,0,0.0099962544515261,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000135_human_017_replay_laptop_mobile,phase7c1_collection_manifest_000135_017_laptop_mobile,1,1,0.9926940228091118,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_019_direct,0,0,0.000760028631934,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000152_ai_020_direct,phase7c1_collection_manifest_000152_020_direct,0,0,0.0059605833518487,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_021,0,1,0.9694077961412246,false_positive,2,StratifiedGroupKFold,logistic_regression_l2,clean file predicted as replay evidence
replay_file_model,combined,phase7c1_collection_manifest_000179_ai_023_replay_laptop_mobile,phase7c1_collection_manifest_000179_023_laptop_mobile,1,1,0.9858085526917648,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000183_human_023_replay_laptop_mobile,phase7c1_collection_manifest_000183_023_laptop_mobile,1,1,0.9988881925988708,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_001,0,0,0.059827885988337,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000011_ai_002_replay_laptop_mobile,phase7c1_collection_manifest_000011_002_laptop_mobile,1,1,0.982605714923542,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000028_human_004_clean,phase7c1_collection_manifest_000028_004,0,0,0.0144584578005979,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000035_ai_005_replay_laptop_mobile,phase7c1_collection_manifest_000035_005_laptop_mobile,1,1,0.9578378838839112,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000040_ai_006_direct,phase7c1_collection_manifest_000040_006_direct,0,0,0.0082680971344687,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,phase7c1_collection_manifest_000055_007_laptop_mobile,1,1,0.9976987060750776,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000064_ai_009_direct,phase7c1_collection_manifest_000064_009_direct,0,0,0.0017136517180258,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000075_ai_010_replay_laptop_mobile,phase7c1_collection_manifest_000075_010_laptop_mobile,1,1,0.9902865626981971,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000087_human_011_replay_laptop_mobile,phase7c1_collection_manifest_000087_011_laptop_mobile,1,1,0.99981678709822,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000096_ai_013_direct,phase7c1_collection_manifest_000096_013_direct,0,0,0.0015863405831902,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000100_human_013_clean,phase7c1_collection_manifest_000100_013,0,0,0.0032943137637422,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000112_ai_015_direct,phase7c1_collection_manifest_000112_015_direct,0,0,0.0045785281907315,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000128_ai_017_direct,phase7c1_collection_manifest_000128_017_direct,0,0,0.0012814539662761,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000131_ai_017_replay_laptop_mobile,phase7c1_collection_manifest_000131_017_laptop_mobile,1,1,0.9893628029165552,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000148_human_019_clean,phase7c1_collection_manifest_000148_019,0,0,0.022158403775298,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000159_human_020_replay_laptop_mobile,phase7c1_collection_manifest_000159_020_laptop_mobile,1,1,0.9661553866142976,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,combined,phase7c1_collection_manifest_000160_ai_021_direct,phase7c1_collection_manifest_000160_021_direct,0,0,0.0016371014192209,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,combined,phase7c1_collection_manifest_000172_human_022_clean,phase7c1_collection_manifest_000172_022,0,1,0.6472639640624339,false_positive,3,StratifiedGroupKFold,logistic_regression_l2,clean file predicted as replay evidence
