sample_id,manipulation_type,source_origin,variant_id,calibrated_status,calibrated_risk_level,origin_hint,manipulation_hint,evidence_summary,needs_manual_review,selected_model_evidence,decision_score_baseline,decision_score_r2_product,decision_score_r2_loss,max_chunk_spoof_baseline,baseline_status_baseline,baseline_status_r2_product,baseline_status_r2_loss
human_020_mixer_processed,mixer_processed,human,human_mixer_processed,human_mixer_manipulation_detected,high,human_processed,mixer_processed,baseline pred=FAKE score=1.000; r2_loss=1.000,False,baseline+r2_loss,1.0,1.0,1.0,1.0,human_mixer_manipulation_detected,human_mixer_manipulation_detected,human_mixer_manipulation_detected
human_020_replay_laptop_mobile,human_replay,human,human_replay_laptop_mobile,human_replay_manipulation_detected,high,human_processed,human_replay,baseline pred=FAKE score=1.000; r2_loss=0.273,False,baseline+r2_loss,1.0,0.1818181818181818,0.2727272727272727,0.9999605417251588,human_replay_manipulation_detected,human_replay_missed,human_replay_missed
ai_021_direct,clean_direct,ai,ai_direct,direct_ai_missed,medium,ai_synthetic,clean_direct_ai,,False,,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.6809316277503967,direct_ai_missed,direct_ai_missed,direct_ai_missed
ai_021_fabricated,partial_ai_insert,mixed,ai_fabricated,partial_fabrication_detected,high,mixed,partial_ai_insert,baseline partial_region_detected; baseline inside_max=1.000>=0.65; baseline region_delta=0.744>=0.10; r2_product partial_region_detected; r2_product inside_max=0.687>=0.65; r2_product region_delta=0.269>=0.10; r2_loss partial_region_detected; r2_loss inside_max=0.708>=0.65; r2_loss region_delta=0.346>=0.10,False,"baseline,r2_product,r2_loss",0.3333333333333333,0.1111111111111111,0.1111111111111111,0.9997569918632508,partial_fabrication_detected,partial_fabrication_detected,partial_fabrication_detected
ai_021_mixer_processed,mixer_processed,ai,ai_mixer_processed,ai_mixer_detected,high,ai_processed,mixer_processed,file FAKE or elevated decision score,False,ensemble,1.0,1.0,1.0,1.0,ai_mixer_detected,ai_mixer_detected,ai_mixer_detected
ai_021_replay_laptop_mobile,ai_replay,ai,ai_replay_laptop_mobile,ai_replay_file_level_missed_but_segment_suspicious,high,ai_processed,ai_replay,segment-suspicious chunks (file-level REAL),False,segment,0.5625,0.0625,0.125,0.9959298968315125,ai_replay_file_level_missed_but_segment_suspicious,ai_replay_missed,ai_replay_file_level_missed_but_segment_suspicious
human_021_clean,clean_direct,human,human_clean,clean_human_borderline,medium,human_bonafide,,"borderline (manual review): r2_score=0.133, baseline_max_spoof=1.000",True,ensemble_review,0.5333333333333333,0.1333333333333333,0.1333333333333333,0.9997640252113342,clean_human_accepted,clean_human_accepted,clean_human_accepted
human_021_fabricated,partial_ai_insert,mixed,human_fabricated,partial_fabrication_missed,medium,mixed,partial_ai_insert,,False,,0.3888888888888889,0.0555555555555555,0.0555555555555555,0.9997761845588684,partial_fabrication_missed,partial_fabrication_missed,partial_fabrication_missed
human_021_mixer_processed,mixer_processed,human,human_mixer_processed,human_mixer_manipulation_detected,high,human_processed,mixer_processed,baseline pred=FAKE score=0.933; r2_loss=1.000,False,baseline+r2_loss,0.9333333333333332,0.9333333333333332,1.0,0.999981164932251,human_mixer_manipulation_detected,human_mixer_manipulation_detected,human_mixer_manipulation_detected
human_021_replay_laptop_mobile,human_replay,human,human_replay_laptop_mobile,human_replay_manipulation_detected,high,human_processed,human_replay,baseline pred=FAKE score=1.000; r2_loss=1.000,False,baseline+r2_loss,1.0,0.9,1.0,1.0,human_replay_manipulation_detected,human_replay_manipulation_detected,human_replay_manipulation_detected
ai_022_direct,clean_direct,ai,ai_direct,direct_ai_file_level_missed_but_segment_suspicious,high,ai_synthetic,clean_direct_ai,baseline max_chunk_spoof=1.000>=0.95; baseline suspicious_chunk_ratio=0.222>=0.20,False,"baseline_segment,baseline_chunk_ratio",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.9999998807907104,direct_ai_file_level_missed_but_segment_suspicious,direct_ai_file_level_missed_but_segment_suspicious,direct_ai_file_level_missed_but_segment_suspicious
ai_022_fabricated,partial_ai_insert,mixed,ai_fabricated,partial_fabrication_detected,high,mixed,partial_ai_insert,baseline partial_region_detected; baseline inside_max=1.000>=0.65; baseline region_delta=0.720>=0.10; r2_product partial_region_detected; r2_product inside_max=0.763>=0.65; r2_product region_delta=0.325>=0.10; r2_loss partial_region_detected; r2_loss inside_max=0.812>=0.65; r2_loss region_delta=0.351>=0.10,False,"baseline,r2_product,r2_loss",0.3333333333333333,0.1904761904761904,0.2857142857142857,0.9999998807907104,partial_fabrication_detected,partial_fabrication_detected,partial_fabrication_detected
ai_022_mixer_processed,mixer_processed,ai,ai_mixer_processed,ai_mixer_detected,high,ai_processed,mixer_processed,file FAKE or elevated decision score,False,ensemble,1.0,1.0,1.0,1.0,ai_mixer_detected,ai_mixer_detected,ai_mixer_detected
ai_022_replay_laptop_mobile,ai_replay,ai,ai_replay_laptop_mobile,ai_replay_detected,high,ai_processed,ai_replay,file FAKE or elevated decision score,False,ensemble,0.7333333333333333,0.0666666666666666,0.2,0.999854564666748,ai_replay_detected,ai_replay_missed,ai_replay_missed
human_022_clean,clean_direct,human,human_clean,clean_human_false_alarm,high,human_bonafide,,"file-level FAKE: baseline=FAKE, r2_product=FAKE",True,file_level_fake,1.0,0.75,0.75,1.0,clean_human_false_alarm,clean_human_false_alarm,clean_human_false_alarm
human_022_fabricated,partial_ai_insert,mixed,human_fabricated,partial_fabrication_detected,high,mixed,partial_ai_insert,baseline partial_region_detected; baseline inside_max=0.987>=0.65; r2_product partial_region_detected; r2_product inside_max=0.876>=0.65; r2_loss partial_region_detected; r2_loss inside_max=0.958>=0.65,False,"baseline,r2_product,r2_loss",0.9285714285714286,0.6428571428571429,0.7142857142857143,1.0,partial_fabrication_detected,partial_fabrication_detected,partial_fabrication_detected
human_022_mixer_processed,mixer_processed,human,human_mixer_processed,human_mixer_manipulation_detected,high,human_processed,mixer_processed,baseline pred=FAKE score=1.000; r2_loss=1.000,False,baseline+r2_loss,1.0,1.0,1.0,1.0,human_mixer_manipulation_detected,human_mixer_manipulation_detected,human_mixer_manipulation_detected
human_022_replay_laptop_mobile,human_replay,human,human_replay_laptop_mobile,human_replay_manipulation_detected,high,human_processed,human_replay,baseline pred=FAKE score=1.000; r2_loss=1.000,False,baseline+r2_loss,1.0,1.0,1.0,1.0,human_replay_manipulation_detected,human_replay_manipulation_detected,human_replay_manipulation_detected
ai_023_direct,clean_direct,ai,ai_direct,direct_ai_file_level_missed_but_segment_suspicious,high,ai_synthetic,clean_direct_ai,baseline max_chunk_spoof=1.000>=0.95; baseline suspicious_chunk_ratio=0.250>=0.20,False,"baseline_segment,baseline_chunk_ratio",0.25,0.0625,0.125,0.9999027252197266,direct_ai_file_level_missed_but_segment_suspicious,direct_ai_file_level_missed_but_segment_suspicious,direct_ai_file_level_missed_but_segment_suspicious
ai_023_fabricated,partial_ai_insert,mixed,ai_fabricated,partial_fabrication_detected,high,mixed,partial_ai_insert,baseline partial_region_detected; baseline inside_max=0.998>=0.65; baseline region_delta=0.376>=0.10; r2_loss partial_region_detected,False,"baseline,r2_loss",0.5,0.1666666666666666,0.2222222222222222,0.9999288320541382,partial_fabrication_detected,partial_fabrication_missed,partial_fabrication_detected
ai_023_mixer_processed,mixer_processed,ai,ai_mixer_processed,ai_mixer_detected,high,ai_processed,mixer_processed,file FAKE or elevated decision score,False,ensemble,1.0,1.0,1.0,1.0,ai_mixer_detected,ai_mixer_detected,ai_mixer_detected
ai_023_replay_laptop_mobile,ai_replay,ai,ai_replay_laptop_mobile,ai_replay_detected,high,ai_processed,ai_replay,file FAKE or elevated decision score,False,ensemble,0.9,0.0,0.2,0.9997640252113342,ai_replay_detected,ai_replay_missed,ai_replay_missed
human_023_clean,clean_direct,human,human_clean,clean_human_accepted,low,human_bonafide,,accepted: r2_score=0.000<0.65; baseline_max_chunk=0.689<0.98,False,r2_product+segment,0.0714285714285714,0.0,0.0714285714285714,0.6889395117759705,clean_human_accepted,clean_human_accepted,clean_human_accepted
human_023_fabricated,partial_ai_insert,mixed,human_fabricated,partial_fabrication_missed,medium,mixed,partial_ai_insert,,False,,0.1176470588235294,0.0,0.1176470588235294,0.9246196150779724,partial_fabrication_missed,partial_fabrication_missed,partial_fabrication_missed
human_023_mixer_processed,mixer_processed,human,human_mixer_processed,human_mixer_manipulation_detected,high,human_processed,mixer_processed,baseline pred=FAKE score=1.000; r2_loss=1.000,False,baseline+r2_loss,1.0,1.0,1.0,1.0,human_mixer_manipulation_detected,human_mixer_manipulation_detected,human_mixer_manipulation_detected
human_023_replay_laptop_mobile,human_replay,human,human_replay_laptop_mobile,human_replay_manipulation_detected,high,human_processed,human_replay,baseline pred=FAKE score=1.000; r2_loss=0.867,False,baseline+r2_loss,1.0,0.7333333333333333,0.8666666666666667,0.9999868869781494,human_replay_manipulation_detected,human_replay_manipulation_detected,human_replay_manipulation_detected
